"1. Substantivos terminados em ""s"", ""ss"", ""sh"", ""ch"", ""x"" e ""z"" formam o plural adicionando apenas ""s"".";"Falso - Adiciona-se ""es"". Exemplo: bus → buses."
"20. ""Mr. Davies had bought the car that he saw before"" está correto no Past Perfect.";"ERRADO - A frase correta seria: ""Mr. Davies bought the car that he had seen before."""
"21. ""I had sent you an e-mail before you called me"" está correto no Past Perfect.";CERTO
"22. ""Maggie was excited because she had never been to a play before"" está correto no Past Perfect.";CERTO
"23. ""I had hoped to send him a telegram but didn’t manage it"" está correto no Past Perfect.";CERTO
"24. ""Mary had been studying hard before she called me last night"" está correto no Past Perfect Continuous.";CERTO
"25. ""Jenny had been phoning her every night"" está correto no Past Perfect Continuous.";CERTO
"1. ""I had been sleeping"" está correto como afirmativa no Past Perfect Continuous.";CERTO
"2. ""I had not been sleeping"" está correto como negativa no Past Perfect Continuous.";CERTO
"3. ""Had I been sleeping?"" está correto como interrogativa no Past Perfect Continuous.";CERTO
"4. ""I will be sleeping"" está correto como afirmativa no Future Continuous.";CERTO
"5. ""I will not be sleeping"" está correto como negativa no Future Continuous.";CERTO
"6. ""Will I be sleeping?"" está correto como interrogativa no Future Continuous.";CERTO
"7. ""By the time you arrive, I will have slept"" está correto no Future Perfect.";"ERRADO - A frase correta seria: ""By the time you arrive, I will have prepared the dinner."""
"8. ""I will have slept"" está correto como afirmativa no Future Perfect.";CERTO
"9. ""I will not have slept"" está correto como negativa no Future Perfect.";CERTO
"10. ""Will I have slept?"" está correto como interrogativa no Future Perfect.";CERTO
"11. ""By this time next week, we will have been working together for three years"" está correto no Future Perfect Continuous.";CERTO
"12. ""I will have been sleeping"" está correto como afirmativa no Future Perfect Continuous.";CERTO
"13. ""I will not have been sleeping"" está correto como negativa no Future Perfect Continuous.";CERTO
"14. ""Will I have been sleeping?"" está correto como interrogativa no Future Perfect Continuous.";CERTO
"15. ""I am going to sleep"" está correto como afirmativa no Future with Going to.";CERTO
"16. ""I am not going to sleep"" está correto como negativa no Future with Going to.";CERTO
"17. ""Am I going to sleep?"" está correto como interrogativa no Future with Going to.";CERTO
"18. ""Study!"" é um exemplo de imperativo afirmativo.";CERTO
"19. ""Look out!"" é um exemplo de imperativo afirmativo.";CERTO
"20. ""Have another cup!"" é um exemplo de imperativo afirmativo.";CERTO
"21. ""Turn right!"" é um exemplo de imperativo afirmativo.";CERTO
"22. ""Don't go to school!"" é um exemplo de imperativo negativo.";CERTO
"23. ""Do have another piece of pie!"" é um exemplo de imperativo com ênfase.";CERTO
"24. ""Do stop talking!"" é um exemplo de imperativo com ênfase.";CERTO
"25. ""Do help me with this Chemistry lesson!"" é um exemplo de imperativo com ênfase.";CERTO
"1. ""I was about to go to the store when it started raining"" está correto como exemplo de Future in the Past.";CERTO
"2. ""We were just going to leave when my sister fell"" está correto como exemplo de Future in the Past.";CERTO
"3. ""I was to see the doctor, but the appointment was canceled"" está correto como exemplo de Future in the Past.";CERTO
"4. ""I will have played"" é a estrutura correta no Future Perfect.";CERTO
"5. ""I would play"" é a estrutura correta no Simple Conditional.";CERTO
"6. ""I would have played"" é a estrutura correta no Conditional Perfect.";CERTO
"7. ""I would have been playing"" é a estrutura correta no Conditional Perfect Continuous.";CERTO
"8. ""I would rather stay home"" é uma forma correta de expressar preferência.";CERTO
"9. ""I would rather not to go out tonight"" está correto.";"ERRADO - A forma correta é: ""I’d rather not go out tonight."""
"10. ""I prefer living in the city than in the country"" está correto.";"ERRADO - A forma correta é: ""I prefer living in the city to living in the country."""
"11. ""I prefer to live in the country than in the city"" está correto.";"ERRADO - A forma correta é: ""I prefer to live in the country to living in the city."""
"12. ""I’d rather you would go to the party"" está correto.";"ERRADO - A forma correta é: ""I’d rather you went to the party."""
"13. ""I would prefer to go by car"" está correto.";CERTO
"14. ""Would you prefer tea or coffee?"" está correto.";CERTO
"15. ""I prefer to live in the country to live in the city"" está correto.";CERTO
"16. ""I’d rather not go to the club tonight"" está correto.";CERTO
"17. ""I prefer doing sports to watching TV"" está correto.";CERTO
"18. ""I would prefer to stay home rather than go to the concert"" está correto.";CERTO
"19. ""We were to leave at 10, but we missed the bus"" está correto como exemplo de Future in the Past.";CERTO
"20. ""She was due to arrive at 8 PM, but her flight was delayed"" está correto como exemplo de Future in the Past.";CERTO
"21. ""I was going to meet my friends, but I had to work"" está correto como exemplo de Future in the Past.";CERTO
"22. ""I had been to go to the store, but I didn’t"" está correto.";"ERRADO - A forma correta é: ""I was going to go to the store, but I didn’t."""
"23. ""I would rather you don’t go out"" está correto.";"ERRADO - A forma correta é: ""I’d rather you didn’t go out."""
"24. ""I prefer to do my homework rather than watch TV"" está correto.";CERTO
"25. ""By the time I finish my work, I will have played for two hours"" está correto no Future Perfect.";CERTO
"1. ""There is two cars in the parking lot"" está correto.";"ERRADO - A forma correta é: ""There are two cars in the parking lot."""
"2. ""There are three students in the classroom"" está correto.";CERTO
"3. ""There isn’t a problem"" está correto.";CERTO
"4. ""There aren’t any books on the shelf"" está correto.";CERTO
"5. ""She is the chief engineer"" usa um verbo auxiliar.";CERTO
"6. ""Gary does this frequently"" usa um verbo auxiliar.";CERTO
"7. ""They have several pencils"" usa um verbo auxiliar.";CERTO
"8. ""Sarah can plays the violin"" está correto.";"ERRADO - A forma correta é: ""Sarah can play the violin."""
"9. ""You must going to the doctor"" está correto.";"ERRADO - A forma correta é: ""You must go to the doctor."""
"10. ""The lesson is studied by Mary"" está correto no Passive Voice.";CERTO
"11. ""The room has been cleaned by somebody"" está correto no Passive Voice (Present Perfect).";CERTO
"12. ""The lesson can’t be studied by Mary"" está correto no Passive Voice (Modal verb).";CERTO
"13. ""The room was cleaned by somebody"" está correto no Passive Voice (Past).";CERTO
"14. ""Somebody is cleaning the room → The room is cleaned"" está correto no Passive Voice (Present Continuous).";"ERRADO - A forma correta é: ""The room is being cleaned."""
"15. ""Somebody was cleaning the room → The room was being cleaned"" está correto no Passive Voice (Past Continuous).";CERTO
"16. ""A great project will be developed"" está correto no Passive Voice (Future).";CERTO
"17. ""A great project developed by that engineer"" está correto no Passive Voice.";"ERRADO - A forma correta é: ""A great project was developed by that engineer."""
"18. ""The lesson has to be studied by Mary"" está correto no Passive Voice (Infinitive).";CERTO
"19. ""The room should have been cleaned"" está correto no Passive Voice (Perfect Infinitive).";CERTO
"20. ""The lesson is studied by Mary"" está correto no Passive Voice (Simple Present).";CERTO
"21. ""I will have been studying the lesson"" usa um verbo auxiliar.";CERTO
"22. ""She will play tomorrow"" usa um verbo auxiliar.";CERTO
"23. ""There is not any milk in the fridge"" está correto.";CERTO
"24. ""There will be two meetings tomorrow"" está correto.";CERTO
"25. ""There are much people in the room"" está correto.";"ERRADO - A forma correta é: ""There are many people in the room."""
"1. ""Brutus murdered Caesar"" é uma frase ativa.";CERTO
"2. ""Caesar was murdered by Brutus"" é uma frase passiva.";CERTO
"3. ""We gave the police the information"" → ""The police were given the information"" está correto.";CERTO
"4. ""She is doing the homework"" → ""The homework is done"" está correto na transformação para a voz passiva.";"ERRADO - A forma correta é: ""The homework is being done."""
"5. ""They showed me a picture"" → ""A picture was shown to me"" está correto na voz passiva.";CERTO
"6. ""Eleanor didn’t get offered the vacancy"" está correto com o uso de ""to get"".";CERTO
"7. ""David got run over by a car last week"" está correto.";CERTO
"8. ""I was born"" é um caso especial de voz passiva.";CERTO
"9. ""The homework will be done"" está correto na transformação de ""She will do the homework"" para a voz passiva.";CERTO
"10. ""The homework has been done"" está correto na transformação de ""She has done the homework"" para a voz passiva.";CERTO
"11. ""The homework had been done"" está correto na transformação de ""She had done the homework"" para a voz passiva.";CERTO
"12. ""She will have been done the homework"" está correto na voz passiva.";"ERRADO - A forma correta é: ""The homework will have been done."""
"13. ""Paul asked me: 'Where do you live?'"" → ""Paul asked me where I live."" está correto no Reported Speech.";"ERRADO - A forma correta é: ""Paul asked me where I lived."""
"14. ""He said: 'I live here with my kids.'"" → ""He said he lives there with his kids."" está correto no Reported Speech.";"ERRADO - A forma correta é: ""He said he lived there with his kids."""
"15. ""She told her brother she will see him tomorrow."" está correto no Reported Speech.";"ERRADO - A forma correta é: ""She told her brother she would see him the next day."""
"16. ""Mother told her children to be quiet."" está correto no Reported Speech.";CERTO
"17. ""I will pass if I study"" é um exemplo de If-clause tipo 1 (Real Present).";CERTO
"18. ""If I studied, I would pass"" é um exemplo de If-clause tipo 2 (Present Unreal Conditional).";CERTO
"19. ""If I were you, I would study more"" está correto, pois usa ""were"" no If-clause (exceção com o verbo ""to be"").";CERTO
"20. ""If you study, you will pass"" é um exemplo de If-clause tipo 1 (Real Present).";CERTO
"21. ""If I had studied, I would have passed"" é um exemplo de If-clause tipo 3 (Past Unreal Conditional).";CERTO
"22. ""If I were you, I would studied more"" está correto.";"ERRADO - A forma correta é: ""If I were you, I would study more."""
"23. ""If you had studied, you could have passed"" está correto no If-clause tipo 3 (Past Unreal Conditional).";CERTO
"24. ""She said to me, 'I will see you tomorrow'"" → ""She told me she would see me the next day."" está correto no Reported Speech.";CERTO
"25. ""I had studied, I would pass"" é um exemplo de If-clause tipo 2 (Present Unreal Conditional).";"ERRADO - A forma correta é: ""If I studied, I would pass."""
"1. Type 1 conditional é usado para situações possíveis. Exemplo: ""If you study, you’ll get a good grade.""";CERTO
"2. Type 2 conditional é usado para situações irreais no presente ou no futuro. Exemplo: ""If you studied, you would get a good grade.""";CERTO
"3. Type 3 conditional é usado para situações que poderiam ter acontecido no passado, mas não aconteceram. Exemplo: ""If you had studied, you would have gotten a good grade.""";CERTO
"4. Podemos omitir o ""If"" em condicionais, usando a inversão do sujeito e verbo. Exemplo: ""Were I you, I wouldn’t tell it to anyone.""";CERTO
"5. ""Had I known, I would have done something"" é uma omissão de ""If"".";CERTO
"6. ""Should anyone call, please take a message"" é um exemplo de omissão de ""If"" em uma condicional.";CERTO
"7. ""If you don’t change your mind, I won’t be able to help you"" e ""Unless you change your mind, I won’t be able to help you"" podem ser usados da mesma forma.";"ERRADO - ""Unless"" tem um significado ligeiramente diferente de ""if... not""."
"8. ""I’ll be surprised if they don’t win the soccer game"" significa que ficarei surpreso se eles ganharem o jogo.";"ERRADO - O significado correto é: ""Ficarei surpreso se eles não ganharem o jogo."""
"9. ""I’ll be surprised unless they win the soccer game"" significa que ficarei surpreso a menos que eles ganhem o jogo.";CERTO
"10. O uso de ""Unless"" é totalmente intercambiável com ""If... not"" em todas as frases.";ERRADO - Algumas frases não podem ser trocadas.
"11. ""He’ll win the game, even if he feels tired"" usa ""even if"" para expressar uma situação possível.";CERTO
"12. ""Provided that you study hard this afternoon, you can go out tonight"" é uma alternativa a ""if"".";CERTO
"13. ""So long as you study, you will pass the exam"" é equivalente a ""If you study, you will pass the exam.""";CERTO
"14. ""As long as you study, you will pass the exam"" pode ser usado no lugar de ""If you study, you will pass the exam.""";CERTO
"15. ""Assuming you study, you will pass the test"" é uma alternativa a ""If you study, you will pass the test.""";CERTO
"16. ""If only he had studied, he would have passed the exam"" é um exemplo de uma condicional Tipo 3.";CERTO
"17. A expressão ""On (the) condition that"" pode ser usada como substituto de ""if"" em algumas condicionais.";CERTO
18. Condicionais implícitas são sempre do tipo Real.;ERRADO - Elas podem ser reais ou irreais.
"19. ""With luck, he’ll win the championship"" é um exemplo de condicional Tipo 1 implícita.";CERTO
"20. ""But if not for his father’s help, he would starve"" é uma condicional Tipo 2 implícita.";ERRADO - É uma condicional Tipo 3 implícita.
"21. ""Without your help, I couldn’t have done it"" é uma condicional Tipo 3 implícita.";CERTO
"22. ""If you do such a thing again, I’ll have buttered!"" é um exemplo de 1ª condicional literária.";ERRADO - É da 1ª condicional mas o exemplo é literário.
"23. ""If it were less objectionable, it would be less respectable."" é um exemplo de 2ª condicional literária.";CERTO
"24. ""If I had had any luck"" é um exemplo de 3ª condicional literária.";CERTO
"25. ""If I had studied, I would have passed"" é um exemplo de Tipo 2 condicional.";ERRADO - Este é um exemplo de Tipo 3 condicional.
"1. A frase ""Had I lacked imagination, I should never have got in this pickle"" é um exemplo de omissão do ""if"".";CERTO
"2. ""Perhaps she loved him and would be unhappy were he taken away from her"" é um exemplo de omissão do ""if"" na literatura.";CERTO
"3. ""Ana had her hair cut"" é uma frase com o verbo causativo ""make"".";"ERRADO - O verbo causativo é ""have""."
"4. ""Ana had her hairdresser cut her hair"" usa o verbo causativo ""make"".";"ERRADO - O verbo causativo é ""have""."
"5. ""Ana made her brother carry her books"" usa o verbo causativo ""make"".";CERTO
"6. ""Ana got Josh to fix the roof"" usa o verbo causativo ""get"".";CERTO
"7. ""Ana got her roof fixed"" usa o verbo causativo ""have"".";"ERRADO - O verbo causativo é ""get""."
"8. ""My mother let me drive her car"" usa o verbo causativo ""let"".";CERTO
"9. ""My neighbour helped me wash my car"" usa o verbo causativo ""help"".";CERTO
"10. ""My neighbour helped me to wash my car"" usa o verbo causativo ""help"".";CERTO
"11. ""If you had studied, you would have passed"" é uma frase que usa omissão do ""if"".";"ERRADO - Não há omissão do ""if"" aqui."
"12. ""Had I known, I would have acted differently"" é uma omissão de ""if"".";CERTO
"13. ""Let’s be quiet, shall we?"" usa ""shall we?"" como question tag para ""let's"".";CERTO
"14. ""Peter left early, didn’t he?"" é uma question tag correta.";CERTO
"15. ""Mary doesn’t speak French, do she?"" está correto.";"ERRADO - A question tag correta é ""does she""."
"16. ""Get out of here, will you?"" é uma question tag correta com imperativo.";CERTO
"17. ""I’m a good student, aren’t I?"" usa a question tag correta para ""I am"".";CERTO
"18. ""There is a lot of work to do, aren’t there?"" é a question tag correta para a frase.";"ERRADO - A question tag correta é ""isn’t there?""."
"19. ""Let’s go to the park, shall we?"" é uma question tag correta.";CERTO
"20. ""She won’t help me, will she?"" usa a question tag correta.";CERTO
"21. ""You have seen this movie, haven’t you?"" usa a question tag correta para o presente perfeito.";CERTO
"22. ""He doesn’t know the answer, don’t he?"" está correto.";"ERRADO - A question tag correta é ""doesn't he""."
"23. ""They were late, weren’t they?"" é uma question tag correta para o passado simples.";CERTO
"24. ""You are coming to the party, is you?"" está correta.";"ERRADO - A question tag correta é ""aren’t you?""."
"25. ""If I had known, I would have helped"" é uma frase com omissão de ""if"".";CERTO
"1. ""Yesterday morning"" é uma expressão que se refere ao tempo passado.";CERTO
"2. ""This evening"" se refere ao tempo futuro.";ERRADO - Refere-se ao tempo presente.
"3. ""Tomorrow night"" é uma expressão que se refere ao tempo futuro.";CERTO
"4. ""Last week"" se refere a uma referência ao tempo futuro.";ERRADO - Refere-se ao passado.
"5. ""In the morning"" é uma expressão que se refere a manhã, no tempo presente ou passado.";CERTO
"6. A data ""6th of January, 1999"" segue o formato dia/mês/ano.";CERTO
"7. ""On time"" se refere a algo que acontece pontualmente.";CERTO
"8. ""Tomorrow evening"" se refere a algo que vai ocorrer amanhã à noite, até a meia-noite.";CERTO
"9. ""At night"" se refere ao período durante o dia.";ERRADO - Refere-se ao período da noite.
"10. ""The shelf holds three books"" é uma frase com verbo transitivo.";CERTO
"11. ""The shelf holds"" é uma frase com verbo intransitivo.";"ERRADO - ""Holds"" precisa de um objeto direto para completar o sentido."
"12. ""She sleeps"" é uma frase com verbo intransitivo.";CERTO
"13. ""The train arrived four hours late"" é uma frase com verbo transitivo.";"ERRADO - ""Arrived"" é intransitivo."
"14. ""We must leave"" é uma frase com verbo transitivo.";"ERRADO - ""Leave"" é intransitivo aqui."
"15. ""We must leave this goo in our hair for twenty minutes"" é uma frase com verbo transitivo.";CERTO
"16. ""The crowd moves across the field"" usa o verbo ""move"" de forma transitiva.";"ERRADO - ""Move"" é intransitivo aqui."
"17. ""William moves all boxes from one side of the attic to the other"" usa o verbo ""move"" de forma transitiva.";CERTO
"18. ""In the daytime"" se refere ao período da manhã.";ERRADO - Refere-se ao período durante o dia, mas pode incluir a tarde.
"19. ""I studied last night"" se refere ao tempo passado.";CERTO
"20. ""Tomorrow morning"" se refere ao tempo presente.";ERRADO - Refere-se ao futuro.
"21. ""I will see you tomorrow night"" usa uma expressão para o futuro.";CERTO
"22. ""During the day"" se refere a uma ação que acontece à noite.";ERRADO - Refere-se ao dia.
"23. ""The beginning of the year"" é uma expressão de tempo para o futuro.";ERRADO - Refere-se ao passado ou ao presente.
"24. ""I’ll meet you at noon"" é uma expressão que se refere ao tempo presente.";ERRADO - Refere-se ao futuro, mas é uma hora específica.
"25. ""We meet every week"" é uma frase com verbo intransitivo.";"ERRADO - ""Meet"" é transitivo se há um objeto (por exemplo, ""We meet every week at the café"")."
1. Verbos transitivos exigem um objeto direto para completar o significado da frase.;CERTO
2. Verbos intransitivos precisam de um objeto direto para completar o sentido.;ERRADO - Verbos intransitivos não precisam de objeto direto.
"3. O verbo ""advise"" exige um objeto + infinitivo.";CERTO
"4. ""I consider him to be the best candidate"" é um exemplo de verbo seguido de objeto + infinitivo.";CERTO
"5. ""He is supposed to finish by six o'clock"" usa o verbo ""supposed"" seguido de um gerúndio.";"ERRADO - ""Supposed"" é seguido por infinitivo."
"6. O verbo ""enjoy"" é seguido de gerúndio.";CERTO
"7. A frase ""There’s nothing to do here"" usa o infinitivo após a palavra ""nothing"".";CERTO
"8. ""I regret spending so much money"" usa o gerúndio porque a ação aconteceu antes do momento da frase.";CERTO
"9. ""She forgot to mail the letter"" usa o gerúndio porque a ação ainda está por acontecer.";ERRADO - Usa o infinitivo porque a ação ainda está por acontecer.
"10. ""Stop"" seguido de gerúndio significa parar de fazer algo.";CERTO
"11. ""Stop"" seguido de infinitivo significa parar para fazer outra coisa.";CERTO
"12. ""Try"" seguido de gerúndio significa tentar.";"ERRADO - ""Try"" com gerúndio significa experimentar."
"13. ""Try"" seguido de infinitivo significa experimentar.";"ERRADO - ""Try"" com infinitivo significa tentar."
"14. ""Used to"" seguido de infinitivo significa algo que você costumava fazer no passado.";CERTO
"15. ""Be used to"" seguido de gerúndio significa estar acostumado a algo.";CERTO
"16. ""Mean"" seguido de infinitivo significa ter a intenção de fazer algo.";CERTO
"17. ""Living abroad means adapting to another country’s way of life"" usa o verbo ""mean"" seguido de infinitivo.";"ERRADO - Usa o verbo ""mean"" seguido de gerúndio."
"18. ""We used to live in the country"" é um exemplo de ""used to"" seguido de gerúndio.";"ERRADO - ""Used to"" é seguido de infinitivo."
"19. ""I am used to walking"" usa o infinitivo após ""be used to"".";"ERRADO - ""Be used to"" é seguido de gerúndio."
"20. ""He enjoys reading books"" usa o gerúndio após o verbo ""enjoy"".";CERTO
"21. ""I asked him to help me"" é um exemplo de verbo seguido de objeto + infinitivo.";CERTO
"22. ""She allowed me playing outside"" está correta.";"ERRADO - Deveria ser ""allowed me to play""."
"23. ""I’m thinking about going to the party"" usa o gerúndio após a preposição ""about"".";CERTO
"24. ""She is considering studying abroad"" usa o infinitivo após o verbo ""consider"".";"ERRADO - ""Consider"" é seguido de gerúndio."
"25. ""I want you to come here"" usa o verbo ""want"" seguido de objeto + infinitivo.";CERTO
"1. ""Raise"" é um verbo transitivo e exige um objeto direto.";CERTO
"2. ""Rise"" é um verbo transitivo e exige um objeto direto.";"ERRADO - ""Rise"" é intransitivo e não exige objeto direto."
"3. ""I wish I were rich"" é um exemplo de desejo sobre o presente.";CERTO
"4. ""I wish I had been at the party"" é um exemplo de desejo sobre o futuro.";ERRADO - É um desejo sobre o passado.
"5. ""The teacher raised her hand"" usa o verbo ""raise"" corretamente.";CERTO
"6. ""The sun rises early"" usa o verbo ""rise"" corretamente.";CERTO
"7. ""I stole a book from the library"" é um exemplo de ""rob"".";"ERRADO - ""Stole"" é o verbo correto aqui."
"8. ""The bank was robbed last night"" usa o verbo ""rob"" corretamente.";CERTO
"9. ""I remember meeting her yesterday"" é um exemplo de ""remind"".";"ERRADO - É um exemplo de ""remember""."
"10. ""She reminded me to call my mother"" é um exemplo de ""remind"".";CERTO
"11. ""I used to play soccer when I was young"" expressa um hábito no passado.";CERTO
"12. ""Did you use to live in New York?"" está perguntando sobre algo que aconteceu no presente.";ERRADO - Está perguntando sobre o passado.
"13. ""She looks tired"" usa um verbo de ligação seguido de um adjetivo.";CERTO
"14. ""He grew tired of waiting"" usa um verbo de ligação corretamente.";CERTO
"15. ""He got angry after the argument"" usa o verbo de ligação ""get"" corretamente.";CERTO
"16. ""I wish I could fly"" expressa um desejo sobre o futuro.";CERTO
"17. ""Paul used to live in Miami"" expressa uma situação do passado que ainda acontece.";ERRADO - Expressa algo que aconteceu no passado, mas não ocorre mais.
"18. ""She used to be very shy, but she is more confident now"" descreve algo que aconteceu no passado.";CERTO
"19. ""He was robbed by a thief"" usa o verbo ""rob"" corretamente.";CERTO
"20. ""I am used to waking up early"" usa ""used to"" corretamente.";"ERRADO - ""Used to"" é usado para hábitos do passado, mas ""be used to"" é usado para hábitos ou situações com os quais você está acostumado."
"21. ""I feel happily today"" é um exemplo correto de advérbio derivado de adjetivo.";"ERRADO - A forma correta é ""I feel happy today""."
"22. ""The house smells wonderful"" usa um verbo de ligação seguido de um adjetivo.";CERTO
"23. ""He moved upwards quickly"" é um exemplo de advérbio derivado de preposição.";CERTO
"24. ""She eats very quickly"" usa o advérbio ""quickly"" para modificar o verbo ""eats"".";CERTO
"25. ""They will arrive tomorrow at noon"" usa uma expressão de tempo para se referir ao futuro.";CERTO
"1. ""Afterwards"" é um advérbio de tempo indefinido.";CERTO
"2. ""Already"" é um advérbio de tempo definido.";"ERRADO - ""Already"" é um advérbio de tempo indefinido."
"3. ""I always go to the gym in the morning"" é um exemplo de advérbio de tempo.";CERTO
"4. ""They will arrive tomorrow morning"" usa um advérbio de tempo definido.";CERTO
"5. ""Never"" é um advérbio de modo.";"ERRADO - ""Never"" é um advérbio de tempo."
"6. ""She sings beautifully"" é um exemplo de advérbio de modo.";CERTO
"7. ""She quickly finished her homework"" usa um advérbio de modo corretamente.";CERTO
"8. ""Happily"" é formado pelo sufixo -ly, modificado de um adjetivo.";CERTO
"9. ""Dry"" se torna ""dryly"" quando transformado em advérbio de modo.";CERTO
"10. ""He ran happy to the finish line"" usa o advérbio de modo corretamente.";"ERRADO - O correto seria ""He ran happily to the finish line""."
"11. ""She walks fast"" é um exemplo de advérbio de lugar.";"ERRADO - ""Fast"" é um advérbio de modo."
"12. ""He lives abroad"" usa um advérbio de lugar.";CERTO
"13. ""I looked everywhere for my keys"" usa um advérbio de lugar.";CERTO
"14. ""We went somewhere new for vacation"" é um exemplo de advérbio de lugar.";CERTO
"15. ""She looks around the room"" usa o advérbio de lugar corretamente.";CERTO
"16. ""The car is going ahead"" é um exemplo de advérbio de lugar.";CERTO
"17. ""The children ran upstairs to their rooms"" é um exemplo de advérbio de lugar.";CERTO
"18. ""The plane is flying westward"" usa um advérbio de lugar corretamente.";CERTO
"19. ""She walked slowly down the stairs"" usa um advérbio de modo.";CERTO
"20. ""They waited for me outside"" usa um advérbio de lugar corretamente.";CERTO
"21. ""I will meet you afterwards"" é um exemplo de advérbio de tempo.";CERTO
"22. ""I study happily every day"" usa um advérbio de modo corretamente.";CERTO
"23. ""They were walking backwards"" usa um advérbio de lugar corretamente.";CERTO
"24. ""He came here to talk to you"" é um exemplo de advérbio de lugar.";CERTO
"25. ""I never go to the beach"" usa um advérbio de tempo corretamente.";CERTO
"1. ""Too"" indica excesso e é colocado antes de adjetivos e advérbios.";CERTO
"2. ""Very"" indica intensidade e é colocado após o adjetivo ou advérbio.";"ERRADO - ""Very"" é colocado antes de adjetivos ou advérbios."
"3. ""Enough"" indica suficiência e é colocado antes do adjetivo ou advérbio.";"ERRADO - ""Enough"" é geralmente colocado após adjetivos ou advérbios."
"4. ""Hardly"" é um advérbio de negação fraca e não combina com ""not"" ou ""never"".";CERTO
"5. ""Perhaps"" é um exemplo de advérbio de dúvida.";CERTO
"6. ""Likely"" é colocado depois do verbo em frases afirmativas.";"ERRADO - ""Likely"" é geralmente colocado antes do verbo."
"7. ""How often"" é um exemplo de advérbio de interrogação.";CERTO
"8. ""Where"" é usado no início da frase quando é um advérbio de interrogação.";CERTO
"9. A comparação de advérbios pode ser feita com ""more"" e ""most"".";CERTO
"10. ""Soon"" tem a forma comparativa ""sooner"".";CERTO
"11. ""Better"" é a forma comparativa de ""well"".";CERTO
"12. ""The best"" é a forma superlativa de ""bad"".";"ERRADO - ""The best"" é a forma superlativa de ""well""."
"13. ""Little"" tem a forma comparativa ""less"".";CERTO
"14. ""Near"" tem a forma comparativa ""nearer"".";CERTO
"15. ""A little later"" é uma locução adverbial.";CERTO
"16. ""In short"" é uma locução adverbial que significa ""em resumo"".";CERTO
"17. ""All alone"" é uma locução adverbial que significa ""completamente só"".";CERTO
"18. ""By heart"" é uma locução adverbial que significa ""de cor"".";CERTO
"19. ""He writes good well"" está com o advérbio posicionado corretamente.";"ERRADO - O correto seria ""He writes well""."
"20. ""He speaks English very fluently"" está com o advérbio de modo posicionado corretamente.";CERTO
"21. ""I can’t neither do that"" é uma frase correta.";"ERRADO - O correto seria ""I can’t do that either""."
"22. ""Neither can I"" é uma frase correta, invertendo a ordem sujeito-verbo.";CERTO
"23. ""She was too tired to continue"" está utilizando ""too"" corretamente.";CERTO
"24. ""I hardly never go to the park"" está com dupla negativa.";CERTO
"25. ""She has a very good idea"" usa o advérbio de intensidade corretamente.";CERTO
"1. ""However"" pode ser usado para expressar concessão.";CERTO
"2. ""Moreover"" é utilizado para adicionar mais informações, significando ""além disso"".";CERTO
"3. O conectivo ""in addition"" é usado para concluir uma ideia.";"ERRADO - ""In addition"" é usado para acrescentar informações."
"4. ""To conclude"" é utilizado para dar exemplos.";"ERRADO - ""To conclude"" é usado para apresentar uma conclusão."
"5. ""There goes the last bus"" está correto após um advérbio de lugar.";CERTO
"6. ""On the edge of that cliff was the helpless girl"" usa inversão corretamente após uma expressão adverbial de lugar.";CERTO
"7. ""Never has there been so much pain in the world"" é uma inversão correta com o advérbio de negação ""never"".";CERTO
"8. ""Seldom have I traveled by plane"" é uma inversão correta com o advérbio de negação ""seldom"".";CERTO
"9. ""Rarely does he realize how necessary the treatment is"" é uma frase correta com inversão após ""rarely"".";CERTO
"10. ""On no account must you accept that filthy proposal"" é uma frase correta com inversão após ""on no account"".";CERTO
"11. ""Not only were we late, but also on the wrong bus"" usa inversão corretamente.";CERTO
"12. ""Only then did we notice how difficult the problem was"" está correto com a inversão após ""only then"".";CERTO
"13. ""Only then could they transfer the kids to another school"" está com a inversão correta após ""only then"".";CERTO
"14. ""First(ly)"" é utilizado para enumerar fatos ou indicar ordem.";CERTO
"15. ""For example"" é um conectivo usado para comparar ou contrastar ideias.";"ERRADO - ""For example"" é usado para dar exemplos."
"16. ""In comparison with"" é usado para comparar ou contrastar.";CERTO
"17. ""However"" é um conectivo usado para enumerar ideias.";"ERRADO - ""However"" é usado para contrastar ou expressar concessão."
"18. ""So"" é usado para apresentar resultados.";CERTO
"19. ""As a result"" é um conectivo utilizado para dar exemplos.";"ERRADO - ""As a result"" é usado para apresentar resultados."
"20. ""To sum up"" é utilizado para concluir uma ideia.";CERTO
"21. ""Meanwhile"" é utilizado para mostrar ordem de fatos.";CERTO
"22. ""In other words"" é um conectivo utilizado para esclarecer ou reformular algo.";CERTO
"23. ""Besides"" é usado para reforçar ou acrescentar informações.";CERTO
"24. ""There never has been a problem like this"" está correto após o advérbio de negação ""never"".";CERTO
"25. ""Not only do I like reading, but also writing"" está com a inversão correta.";CERTO
"1. A conjunção ""although"" é uma conjunção subordinativa de oposição.";CERTO
"2. A conjunção ""after"" é uma conjunção subordinativa de tempo.";CERTO
"3. A frase ""Because he was tired, he went to bed early"" é um exemplo de causa + efeito.";CERTO
"4. ""Although it was raining, I went outside"" é uma oração subordinada correta.";CERTO
"5. ""In spite of he was late, he managed to catch the bus"" está correta.";"ERRADO - ""In spite of"" deve ser seguido de um substantivo ou gerúndio, e não de uma oração."
