Nação é um conceito jurídico que se confunde com o Estado?;❌ Errado. Nação é um conceito sociológico, ligado a etnia, religião, costumes, etc.
A competência sobre registros públicos é do Município, pois é interesse local.;❌ Errado. Registros públicos são competência da União (não do Município).
A União tem competência privativa para legislar sobre sistemas de consórcios e sorteios.;✅ Certo. A União tem competência privativa para legislar sobre sistemas de consórcios e sorteios (art. 22, XX, CF).
Defensoria pública segue legislação concorrente, mas sistemas de consórcios são de competência privativa da União.;✅ Certo. Defensoria pública segue legislação concorrente (art. 24, XIII, CF), mas sistemas de consórcios são de competência privativa da União.
Recursos minerais são de competência da União, enquanto custas dos serviços forenses são concorrentes.;✅ Certo. Recursos minerais são de competência privativa da União (art. 22, XX, CF), enquanto custas dos serviços forenses são concorrentes (art. 24, IV, CF).
Direito civil e atividades nucleares são de competência legislativa privativa da União.;✅ Certo. Direito civil e atividades nucleares são de legislação privativa da União (art. 22, XXVII, CF).
Municípios podem legislar sobre o conforto e segurança em agências bancárias.;✅ Certo. Municípios podem legislar sobre conforto e segurança em agências bancárias (art. 30, I, CF).
A competência legislativa privativa da União inclui o direito processual.;✅ Certo. Direito processual é competência privativa da União (art. 22, I, CF).
Procedimentos em matéria processual são de competência legislativa concorrente entre União, Estados e DF.;✅ Certo. Procedimentos em matéria processual são de competência concorrente (art. 24, XI, CF).
Quando uma lei federal é promulgada, as normas estaduais conflitantes são revogadas automaticamente.;❌ Errado. As normas estaduais conflitantes são suspensas, não revogadas, quando uma lei federal é promulgada.
Diretrizes são de competência privativa da União.;❌ Errado. Diretrizes não são necessariamente de competência privativa da União.
Se não houver uma lei federal sobre determinado tema, os Estados podem legislar plenamente sobre ele.;✅ Certo. Estados podem exercer a competência legislativa plena se não houver lei federal (art. 24, §3º, CF).
Desapropriação é competência privativa da União.;❌ Errado. Desapropriação não é de competência privativa da União. Ela é regulada por normas gerais da União.
O orçamento é matéria de legislação concorrente entre União, Estados e DF.;"❌ Errado. Orçamento não é de legislação concorrente; ele é de competência privativa da União."
A criação de tribunais e conselhos de contas municipais é permitida pela Constituição.;❌ Errado. Tribunais e Conselhos de Contas municipais são vedados (art. 31 §4º, CF).
Estados têm competência para explorar os serviços de gás canalizado localmente.;❌ Errado. Estados não têm competência para explorar serviços de gás canalizado localmente, pois essa competência é dos municípios (art. 25, §2º, CF).
Brasília é a capital do Brasil e o Distrito Federal tem governo próprio, sendo uma cidade independente.;❌ Errado. Distrito Federal tem governo próprio, mas não é uma cidade independente de Brasília.
Municípios organizam e prestam serviços públicos de interesse local, como transporte coletivo.;❌ Errado. Municípios têm competência para organizar e prestar serviços públicos de interesse local, mas o transporte coletivo não é necessariamente atribuição deles (art. 30, V, CF).
Estados podem instituir regiões metropolitanas, aglomerações urbanas e microrregiões.;✅ Certo. Estados podem instituir regiões metropolitanas, aglomerações urbanas e microrregiões (art. 25, §3º, CF).
Municípios têm competência para planejamento urbano, parcelamento do solo e outros temas relacionados ao desenvolvimento urbano.;✅ Certo. Municípios têm competência para planejamento urbano (art. 30, VIII e art. 182, CF).
Estados têm competência para explorar serviços locais, como gás canalizado.;✅ Certo. Estados têm competência para explorar serviços locais como gás canalizado (art. 25, §2º, CF).
Territórios Federais são parte da União, não têm autonomia e são criados por lei complementar.;✅ Certo. Territórios Federais são parte da União, não têm autonomia e são criados por lei complementar (art. 18, §2º, CF).
A competência para instituir regiões metropolitanas é estadual por lei complementar.;❌ Errado. A competência para instituir regiões metropolitanas é da União, não apenas estadual (art. 25, §3º).
A União pode intervir em municípios, exceto municípios de territórios federais.;❌ Errado. A intervenção federal em municípios ocorre somente em territórios federais. A intervenção em municípios é competência dos Estados.
O decreto de estado de defesa pode restringir direitos como reunião, sigilo de correspondência, sigilo de comunicação telegráfica e telefônica.;✅ Certo. O decreto de estado de defesa pode restringir esses direitos (art. 136, §1º, CF).
O estado de defesa pode envolver restrições de direitos, mas a incomunicabilidade do preso é permitida.;❌ Errado. O estado de defesa pode envolver restrições, mas a incomunicabilidade do preso é vedada (art. 136, §3º, IV, CF).
Mesmo após o fim do estado de defesa ou de sítio, os ilícitos cometidos pelos agentes durante a intervenção não têm responsabilidade.;❌ Errado. Os ilícitos cometidos durante a intervenção geram responsabilidade, mesmo após o fim do estado de defesa ou de sítio (art. 141, CF).
A Ação Direta de Inconstitucionalidade Interventiva pode ser ajuizada para proteger princípios sensíveis e autorizar intervenção federal.;✅ Certo. A Ação Direta de Inconstitucionalidade Interventiva pode ser ajuizada para proteger princípios sensíveis e autorizar intervenção federal.
A requisição do Tribunal de Justiça (TJ) vincula a União para intervenção federal.;❌ Errado. A requisição do Tribunal de Justiça (TJ) não vincula a União. A intervenção deve ser requisitada pelo STF, STJ ou TSE.
A intervenção federal pode ser espontânea se o Presidente considerar necessária para restaurar a normalidade.;✅ Certo. A intervenção federal pode ser espontânea se o Presidente considerar necessária (art. 34, CF).
A intervenção federal para cumprimento de ordem judicial pode ser requisitada por STF, STJ ou TSE.;✅ Certo. A requisição de intervenção pode ser feita por STF, STJ ou TSE conforme a matéria (art. 34, VII, CF).
A União pode intervir em municípios, a não ser que sejam territórios federais.;❌ Errado. A União não pode intervir em municípios, exceto os de territórios federais.
A representação do PGR é exigida apenas em dois casos: para prover lei federal ou para assegurar os princípios sensíveis.;"❌ Errado. A representação do PGR não é exigida apenas nesses casos; ela pode ser exigida em outros contextos para intervenção."
A intervenção não é espontânea quando o PGR requisitar, ela depende de provimento do STF.;✅ Certo. A intervenção depende de provimento do STF quando requisitada pelo PGR.
As hipóteses de intervenção são taxativas na Constituição Federal e não podem ser ampliadas pelas constituições estaduais.;✅ Certo. As hipóteses de intervenção são taxativas na Constituição Federal e não podem ser ampliadas pelas constituições estaduais.
A requisição de intervenção para matéria trabalhista ou militar pode ser feita pelo STF, conforme jurisprudência.;✅ Certo. A requisição de intervenção para matéria trabalhista ou militar pode ser feita pelo STF (jurisprudência).
A limitação de idade para concursos públicos só é válida se for justificada pela natureza do cargo.;✅ Certo. A limitação de idade para concursos públicos só é válida se justificada pela natureza do cargo (STF, súmula nº 683).
O cargo de secretário de Estado ou Ministro é de natureza política, por isso não se aplica a vedação ao nepotismo.;❌ Errado. Nepotismo aplica-se a cargos de natureza política, como secretário de Estado ou Ministro, conforme STF, decisão de 2008.
Nepotismo é proibido no setor público, conforme a súmula vinculante nº 13, que impede a nomeação de parentes para cargos de comissão ou funções gratificadas.;✅ Certo. Nepotismo é proibido no setor público, conforme súmula vinculante nº 13.
Vinculação ou equiparação de remuneração entre diferentes cargos públicos é inconstitucional.;✅ Certo. Vinculação ou equiparação de remuneração entre diferentes cargos públicos é inconstitucional (art. 37, XIII, CF).
Moralidade é um dos princípios expressos na Constituição e não se confunde com legalidade.;❌ Errado. Moralidade é um princípio expressamente previsto na Constituição (art. 37, CF) e não se confunde com legalidade.
Qualquer ato normativo que viole a Constituição é inconstitucional, independentemente de ser regra ou princípio.;❌ Errado. Atos normativos que violem a Constituição são inconstitucionais, mas a análise é diferente para regras e princípios.
A Constituição proíbe critérios diferenciados para aposentadoria, exceto para portadores de deficiência, atividades de risco e condições que prejudiquem a saúde ou integridade física.;✅ Certo. Aposentadoria no Regime Próprio de Previdência pode ter critérios diferenciados para portadores de deficiência, atividades de risco e condições prejudiciais à saúde (art. 40, §4º, CF).
A nomeação de parentes para secretário de estado ou ministro não se aplica à súmula vinculante nº 13, por serem cargos de natureza política.;❌ Errado. A súmula vinculante nº 13 aplica-se à nomeação de parentes, incluindo para cargos de natureza política, como secretário de estado ou ministro.
Estrangeiros têm acesso aos cargos públicos, mas na forma da lei.;✅ Certo. Estrangeiros podem acessar cargos públicos, mas na forma da lei (art. 37, I, CF).
Os princípios de legalidade, impessoalidade, moralidade, publicidade e eficiência devem ser observados em toda a administração pública.;✅ Certo. Os princípios da administração pública são: legalidade, impessoalidade, moralidade, publicidade e eficiência (art. 37, CF).
Servidores públicos civis podem sindicalizar-se, mas a vedação de sindicalização só se aplica a servidores públicos militares.;✅ Certo. Servidores públicos civis podem se sindicalizar, enquanto a vedação de sindicalização se aplica apenas a servidores militares.
O servidor público da administração direta, autárquica e fundacional terá seu tempo de serviço contado, exceto para promoção por merecimento.;✅ Certo. O servidor público terá seu tempo de serviço contado, exceto para promoção por merecimento (art. 38, IV, CF).
O servidor público será afastado de seu cargo para exercício de mandato eletivo, podendo optar pela remuneração do cargo público ou do cargo eletivo, se for prefeito.;✅ Certo. Prefeito pode optar pela remuneração do cargo público ou do cargo eletivo.
Se o servidor for vereador, ele pode acumular a remuneração do cargo, se houver compatibilidade de horários, ou será aplicada a norma para prefeitos, caso contrário.;✅ Certo. Vereador pode acumular a remuneração do cargo, se houver compatibilidade de horários, ou aplicam-se as regras dos prefeitos.
O adicional noturno é garantido ao servidor público conforme os artigos 39 § 3º e 7º, IX da Constituição.;❌ Errado. O adicional noturno é garantido, mas não diretamente nesses artigos, a legislação trata de condições gerais para servidores públicos.
O art. 40 § 2º da Constituição impede que os proventos de aposentadoria ou pensões excedam a remuneração do servidor no cargo efetivo.;✅ Certo. O art. 40 § 2º da Constituição impede que proventos de aposentadoria ou pensões excedam a remuneração do servidor no cargo efetivo.
O princípio da indisponibilidade faz parte dos princípios LIMPE (Legalidade, Impessoalidade, Moralidade, Publicidade e Eficiência) previstos na Constituição.;❌ Errado. O princípio da indisponibilidade não faz parte dos princípios LIMPE previstos na Constituição.
A proibição de acumulação de cargos públicos só foi estabelecida pela EC 20/98, então em 1997 a acumulação era permitida.;❌ Errado. A EC 20/98 estabeleceu restrições à acumulação de cargos, mas a regra já existia antes, embora com exceções.
O cálculo dos proventos de aposentadoria deve ser baseado nas remunerações de contribuição ao Regime Próprio de Previdência Social, não apenas na última remuneração.;✅ Certo. O cálculo dos proventos deve ser baseado nas remunerações de contribuição ao Regime Próprio de Previdência Social.
O servidor precisa ter pelo menos 5 anos de efetivo serviço no cargo para poder se aposentar (art. 40, III, CF).;❌ Errado. 5 anos de efetivo serviço não é exigido para a aposentadoria, mas sim para o exercício do cargo em algumas situações.
O ingresso em atividade notarial e de registro depende de concurso público de provas e títulos, conforme o art. 236 § 3º da Constituição.;✅ Certo. O ingresso em atividade notarial e de registro depende de concurso público de provas e títulos (art. 236 § 3º).
O Estado é responsável por atos legislativos ou jurisdicionais, exceto em casos de erro judiciário ou prisão além do prazo legal.;✅ Certo. O Estado não é responsável por atos legislativos ou jurisdicionais, exceto em erro judiciário ou prisão além do prazo legal.
As regras de contratação temporária, conforme art. 37, XVI, se aplicam a todos os serviços públicos, independentemente da esfera.;❌ Errado. As regras de contratação temporária não se aplicam a todos os serviços públicos, a esfera importa.
O prazo após a EC 19/98 para a aposentadoria é de 3 anos.;❌ Errado. O prazo após a EC 19/98 para aposentadoria é de 5 anos, não 3.
O servidor estável pode perder o cargo apenas por sentença judicial transitada em julgado, processo administrativo com ampla defesa ou avaliação periódica de desempenho.;✅ Certo. Servidor estável pode perder o cargo por sentença judicial, processo administrativo com ampla defesa, ou avaliação de desempenho.
Atos administrativos podem ser tornados públicos, conforme o princípio da publicidade.;✅ Certo. Atos administrativos podem ser tornados públicos conforme o princípio da publicidade.
A EC 19/98 suspendeu o regime jurídico único para a administração direta, autárquica e fundacional, voltando a vigorar a norma anterior.;✅ Certo. EC 19/98 suspendeu o regime jurídico único para a administração direta, autárquica e fundacional, voltando a norma anterior.
O teto salarial abrange todas as parcelas remuneratórias, exceto as de caráter indenizatório (art. 37, XI).;✅ Certo. O teto salarial abrange todas as parcelas remuneratórias, exceto as de caráter indenizatório (art. 37, XI).
O servidor estável só perde o cargo após sentença judicial, processo administrativo ou avaliação de desempenho.;✅ Certo. O servidor estável só perde o cargo após sentença judicial, processo administrativo, ou avaliação de desempenho.
As decisões de juízo criminal vinculam as decisões administrativas apenas quando há absolvição por negativa de autoria ou fato.;✅ Certo. Decisões de juízo criminal vinculam as decisões administrativas somente em caso de absolvição por negativa de autoria ou fato.
É vedado acumular cargos públicos com proventos de aposentadoria do RPPS, com exceções para provento + provento, provento + mandato eletivo, e provento + cargo em comissão.;✅ Certo. Proventos de aposentadoria não podem ser acumulados com cargos públicos, exceto nas situações previstas como provento + provento ou provento + cargo em comissão.
O regime complementar é necessário para equiparar o teto de aposentadorias e pensões do RPPS ao do RGPS.;✅ Certo. O regime complementar é necessário para equiparar o teto de aposentadorias do RPPS ao do RGPS (art. 40 § 14).
Servidores em cargos de comissão ou temporários devem se vincular ao RGPS.;✅ Certo. Servidores de cargos de comissão ou temporários devem ser vinculados ao RGPS (art. 40 § 13).
A contribuição sobre os proventos de aposentadoria incide sobre o que ultrapassar o teto do RGPS, com isenção até o teto.;✅ Certo. Contribuição sobre proventos incide somente sobre o que ultrapassar o teto do RGPS (art. 41 § 21).
A proposta de lei sobre aposentadoria deve ser de iniciativa do Poder Executivo do respectivo ente (União, Estados, DF, Municípios).;✅ Certo. A proposta de lei sobre aposentadoria deve ser de iniciativa do Poder Executivo do respectivo ente.
A Constituição proíbe mais de um Regime Próprio de Previdência Social (RPPS) ou unidade gestora de RPPS para servidores de cargos efetivos, com exceção para militares.;✅ Certo. A Constituição proíbe mais de um RPPS para servidores efetivos, com exceção de militares (art. 40 § 20).
A Constituição proíbe acumulação de cargos públicos, mas não se aplica a cargos em instituições privadas.;❌ Errado. A proibição de acumulação de cargos públicos aplica-se somente a cargos públicos, e não a cargos em instituições privadas.
O estágio probatório é de 3 anos, conforme jurisprudência do STF.;❌ Errado. O estágio probatório é de 3 anos de acordo com jurisprudência do STF.
A proibição de acumulação de cargos públicos foi estabelecida pela EC 20/98, mas antes disso a acumulação era permitida.;❌ Errado. A proibição de acumulação de cargos públicos foi estabelecida pela EC 20/98, mas a acumulação já era regulada.
O teto salarial para Procuradores e Defensores Públicos é o subsídio do governador, e não o subsídio do Desembargador do TJ.;❌ Errado. O teto salarial para Procuradores e Defensores Públicos é o subsídio do Desembargador do TJ, não o do governador (art. 37, XI).
Não pode haver nomes, símbolos ou imagens de autoridades ou servidores nas obras públicas, pois isso viola o princípio da impessoalidade.;✅ Certo. Nomes, símbolos ou imagens de autoridades ou servidores não podem ser usados nas obras públicas por violar o princípio da impessoalidade (art. 37 § 1º).
Estrangeiros podem ter acesso a cargos públicos conforme a lei.;✅ Certo. Estrangeiros podem ter acesso a cargos públicos conforme a lei (art. 37, I).
A Constituição proíbe a vinculação ou equiparação de espécies remuneratórias para fins de remuneração de pessoal no serviço público.;✅ Certo. A Constituição proíbe a vinculação ou equiparação de espécies remuneratórias no serviço público (art. 37, XIII).
Funções de confiança devem ser preenchidas exclusivamente por servidores efetivos, enquanto cargos em comissão podem ser preenchidos por qualquer pessoa.;❌ Errado. Funções de confiança podem ser preenchidas por qualquer pessoa, enquanto cargos em comissão são mais flexíveis quanto a quem pode ocupar.
Somente por lei é permitido exigir exame psicotécnico para habilitação em concurso público, conforme a Súmula 686 do STF.;✅ Certo. Exame psicotécnico é permitido somente por lei para habilitação em concurso público, conforme Súmula 686 do STF.
O Governador perderá o mandato se assumir outro cargo público, exceto se for por concurso público.;✅ Certo. O Governador perderá o mandato se assumir outro cargo público, exceto se for por concurso público (art. 28 § 1º).
A administração pública deve observar o princípio da impessoalidade, conforme o art. 37 da Constituição.;✅ Certo. O princípio da impessoalidade deve ser observado pela administração pública (art. 37 da Constituição).
O Estado é responsável por atos administrativos mesmo em casos de dolo ou culpa, conforme o art. 37 § 6º.;✅ Certo. O Estado é responsável por atos administrativos, mesmo em casos de dolo ou culpa (art. 37 § 6º).
O número mínimo de deputados por estado é 10, conforme o art. 45 da Constituição Federal.;❌ Errado. O número mínimo de deputados por estado é 8, não 10 (art. 45 da CF).
Cada Estado e o DF elegem 3 senadores pelo sistema majoritário, com mandato de 8 anos, com renovação da representação a cada 4 anos, alternando-se entre ⅓ e ⅔.;✅ Certo. Senadores são eleitos por sistema majoritário, com mandato de 8 anos, e renovação a cada 4 anos, alternando ⅓ e ⅔.
O Legislativo pode examinar o acerto de decisões judiciais em CPI.;❌ Errado. O Legislativo não pode examinar o acerto de decisões judiciais em CPI (STF, HC 86581/DF).
Cabe ao Presidente da Câmara presidir o Congresso Nacional, conforme o art. 57 §6º, I.;❌ Errado. O Presidente do Senado (não da Câmara) preside o Congresso Nacional (art. 57 §6º, I).
É vedado o pagamento de parcela indenizatória pela convocação extraordinária, conforme o art. 57 §7º.;✅ Certo. Convocação extraordinária não pode resultar no pagamento de parcela indenizatória (art. 57 §7º).
Determinadas matérias são de competência do Congresso Nacional sem necessidade de sanção presidencial, conforme o art. 49 da Constituição.;❌ Errado. Algumas matérias não necessitam de sanção presidencial (art. 49), mas a competência do Congresso é mais restrita.
As sessões legislativas ocorrem de 2 de fevereiro a 17 de julho e de 1º de agosto a 22 de dezembro, conforme o art. 57, EC 50/06.;✅ Certo. Sessões legislativas ocorrem de 2 de fevereiro a 17 de julho e de 1º de agosto a 22 de dezembro (art. 57, EC 50/06).
As CPIs podem decretar prisão preventiva, conforme os poderes e limitações das CPIs (art. 58, §3º da CF).;❌ Errado. CPIs não podem decretar prisão preventiva, apenas prisão em flagrante.
As CPIs podem determinar a indisponibilidade de bens, conforme os poderes e limitações das CPIs (art. 58, §3º da CF).;❌ Errado. CPIs não podem determinar a indisponibilidade de bens.
As CPIs podem realizar busca e apreensão domiciliar, conforme os poderes e limitações das CPIs (art. 58, §3º da CF).;❌ Errado. CPIs não podem realizar busca e apreensão domiciliar.
O Senado julga Presidente, Vice-Presidente e Ministros de Estado, mas a Câmara precisa autorizar a instauração do processo de impeachment.;✅ Certo. O Senado julga Presidente, Vice-Presidente e Ministros de Estado, mas a Câmara autoriza a instauração do processo de impeachment (art. 51, I).
Em regra, os Ministros são julgados pelo Senado, mas apenas em caso de crimes conexos com os do Presidente ou Vice.;"❌ Errado. Em regra, os Ministros são julgados pelo STF, não pelo Senado (art. 52 c/c 102, I, ""c"")."
Não há exigência constitucional para que CPI agende data e hora para convocação de autoridades.;❌ Errado. Não há exigência constitucional para que CPI agende data e hora para convocação (art. 50).
Medidas provisórias, e não projetos de lei complementar em regime de urgência, são tratadas no dispositivo que menciona a tramitação.;✅ Certo. O dispositivo menciona medidas provisórias, não projetos de lei complementar em regime de urgência (art. 57 §§7º e 8º).
O processo legislativo pode ser abreviado no âmbito das comissões, conforme o art. 58, §2º, I.;✅ Certo. O processo legislativo pode ser abreviado no âmbito das comissões (art. 58, §2º, I).
A imunidade material dos parlamentares se restringe às manifestações na tribuna.;❌ Errado. A imunidade material dos parlamentares não se restringe às manifestações na tribuna, mas inclui atos externos conexos à atividade parlamentar.
Deputados e senadores perdem o mandato ao assumirem cargos como ministros, secretários de Estado ou chefes de missão diplomática temporária.;❌ Errado. Deputados e senadores não perdem o mandato ao assumirem cargos como ministros, secretários de Estado ou chefes de missão diplomática temporária (Art. 56, I).
Parlamentares licenciados devem seguir as vedações do cargo e as regras de decoro.;❌ Errado. Parlamentares licenciados ainda devem seguir as vedações do cargo e as regras de decoro.
Medidas provisórias têm força de lei desde a sua edição pelo Presidente da República.;❌ Errado. Medidas provisórias têm força de lei somente após sua aprovação pelo Congresso.
O prazo para medidas provisórias é de 60 dias, prorrogável por mais 60, conforme o art. 62 §3º.;❌ Errado. O prazo para medidas provisórias é de 60 dias, mas não pode ser prorrogado por mais 60 (art. 62 §3º).
O princípio da irrepetibilidade impede a reedição de MPs rejeitadas na mesma sessão legislativa, conforme o art. 63 §10.;❌ Errado. O princípio da irrepetibilidade impede a reedição de MPs rejeitadas na mesma sessão legislativa (art. 63 §10).
O Presidente pode retirar uma medida provisória já em vigor, apenas podendo revogá-la ou ela perder a eficácia.;"❌ Errado. O Presidente não pode retirar uma medida provisória já em vigor; ela pode ser revogada ou perder eficácia."
Direitos e garantias individuais são cláusulas pétreas e não podem ser reduzidos por emenda constitucional.;✅ Certo. Direitos e garantias individuais são cláusulas pétreas e não podem ser reduzidos por emenda constitucional.
A pena de morte é proibida, exceto em guerra declarada.;✅ Certo. A pena de morte é proibida, exceto em guerra declarada.
Matéria tributária não é privativa de nenhuma autoridade, podendo ter iniciativa concorrente.;❌ Errado. A matéria tributária é privativa de algumas autoridades, como o Presidente da República.
A iniciativa popular na esfera federal exige assinatura de 1% do eleitorado nacional, distribuído em pelo menos 5 estados.;❌ Errado. A iniciativa popular exige 1% do eleitorado nacional, mas não precisa ser distribuído em 5 estados.
Matérias de iniciativa privativa do Presidente estão no Art. 61 §1º, e não incluem matéria tributária.;❌ Errado. Matérias de iniciativa privativa do Presidente da República incluem matéria tributária (Art. 61 §1º).
Projetos aprovados com vício de iniciativa não são convalidados pela sanção do chefe do Executivo.;✅ Certo. Projetos aprovados com vício de iniciativa não são convalidados pela sanção do chefe do Executivo.
O Brasil tem sistema legislativo bicameral com Câmara e Senado.;✅ Certo. O Brasil tem sistema legislativo bicameral, composto por Câmara e Senado.
Medidas provisórias podem tratar de direito processual civil (Art. 62 §1º, I, b).;❌ Errado. Medidas provisórias não podem tratar de direito processual civil (Art. 62 §1º, I, b).
O decreto legislativo pode ser usado separadamente pelo Senado.;❌ Errado. O decreto legislativo é exclusivo do Congresso, não podendo ser usado pelo Senado separadamente.
Para emenda constitucional, mais da metade das Assembleias Legislativas deve aprovar.;❌ Errado. Emenda constitucional requer aprovacão de 3/5 das Assembleias Legislativas, e não mais da metade (Art. 60, III).
Lei delegada é privativa do Presidente e depende de delegação do Congresso.;❌ Errado. Lei delegada é privativa do Presidente, mas depende de delegação do Congresso (Art. 68).
Emendas constitucionais estão sujeitas a veto presidencial.;❌ Errado. Emendas constitucionais não estão sujeitas a veto presidencial.
Projetos orçamentários de iniciativa do Executivo podem ser emendados, mas devem manter pertinência com o objeto inicial.;✅ Certo. Projetos orçamentários podem ser emendados, mas devem manter pertinência com o objeto inicial.
Emenda constitucional pode ser proposta por iniciativa popular.;✅ Certo. Emenda constitucional pode ser proposta por iniciativa popular (Art. 60).
Tramitação da emenda constitucional segue o Art. 60 §2º.;✅ Certo. A tramitação da emenda constitucional segue o Art. 60 §2º.
Comissões podem discutir e votar projetos sem necessidade de plenário, salvo recurso de 1/10 dos membros da Casa.;✅ Certo. Comissões podem discutir e votar projetos sem necessidade de plenário, salvo recurso de 1/10 dos membros da Casa (Art. 58 §2º).
O veto presidencial pode ser rejeitado total ou parcialmente pelo Congresso.;❌ Errado. O veto presidencial pode ser rejeitado total ou parcialmente pelo Congresso.
O Presidente pode retirar medidas provisórias já editadas, apenas podendo revogá-las ou deixá-las perder a eficácia.;"❌ Errado. O Presidente não pode retirar uma medida provisória já editada; ela pode ser revogada ou perder eficácia."
A imunidade material protege as manifestações dos parlamentares, inclusive fora da tribuna.;✅ Certo. A imunidade material protege as manifestações dos parlamentares, inclusive fora da tribuna.
Parlamentar licenciado não precisa seguir vedações e exigências ético-jurídicas.;❌ Errado. Parlamentar licenciado ainda deve seguir vedações e exigências ético-jurídicas.
Medidas provisórias têm força de lei ao serem editadas, antes da aprovação legislativa.;❌ Errado. Medidas provisórias têm força de lei após sua aprovação legislativa.
Reserva legal absoluta exige lei formal, enquanto a relativa pode ser complementada por ato infralegal.;✅ Certo. Reserva legal absoluta exige lei formal, enquanto a relativa pode ser complementada por ato infralegal.
Medidas provisórias perdem eficácia desde a edição, se não forem convertidas em lei dentro do prazo.;✅ Certo. Medidas provisórias perdem eficácia desde a edição, se não forem convertidas em lei dentro do prazo.
Governadores e prefeitos podem adotar medidas provisórias se autorizados pela Constituição ou Lei Orgânica.;✅ Certo. Governadores e prefeitos podem adotar medidas provisórias se autorizados pela Constituição ou Lei Orgânica.
Medidas provisórias não podem tratar de direito processual, penal ou eleitoral.;✅ Certo. Medidas provisórias não podem tratar de direito processual, penal ou eleitoral.
Direitos e garantias individuais são cláusulas pétreas e não podem ser reduzidos por emenda constitucional.;✅ Certo. Direitos e garantias individuais são cláusulas pétreas e não podem ser reduzidos por emenda constitucional.
Vedação à pena de morte não é absoluta, pois há exceção em caso de guerra.;✅ Certo. Vedação à pena de morte não é absoluta, pois há exceção em caso de guerra.
Iniciativa popular só pode propor leis ordinárias e complementares, nunca emendas constitucionais.;✅ Certo. Iniciativa popular só pode propor leis ordinárias e complementares, nunca emendas constitucionais.
Emendas constitucionais não são sujeitas a sanção ou veto presidencial.;✅ Certo. Emendas constitucionais não são sujeitas a sanção ou veto presidencial.
O processo de emenda constitucional pode iniciar na Câmara ou no Senado.;✅ Certo. O processo de emenda constitucional pode iniciar na Câmara ou no Senado.
O princípio da irrepetibilidade impede a reapresentação da mesma PEC na mesma sessão legislativa.;✅ Certo. O princípio da irrepetibilidade impede a reapresentação da mesma PEC na mesma sessão legislativa.
Tributação é matéria privativa de alguma autoridade.;❌ Errado. Tributação não é matéria privativa de nenhuma autoridade.
O presidente tem iniciativa privativa para criar cargos públicos e aumentar remuneração.;✅ Certo. O Presidente tem iniciativa privativa para criar cargos públicos e aumentar remuneração.
Matéria tributária é de iniciativa privativa do presidente da República.;❌ Errado. Matéria tributária não é de iniciativa privativa do Presidente da República.
Projeto de lei com vício de iniciativa pode ser convalidado pela sanção presidencial.;❌ Errado. Projeto de lei com vício de iniciativa não é convalidado pela sanção presidencial.
Decreto legislativo é privativo do Congresso, não do Senado isoladamente.;✅ Certo. Decreto legislativo é privativo do Congresso, não podendo ser usado pelo Senado isoladamente.
O sistema legislativo brasileiro é unicameral.;❌ Errado. A legislação brasileira segue o sistema bicameral, com Câmara e Senado.
O veto presidencial pode ser total ou parcial.;✅ Certo. O veto presidencial pode ser total ou parcial.
O Presidente pode retirar uma medida provisória já em vigor.;"❌ Errado. O Presidente não pode retirar MP já em vigor; ele só pode revogá-la ou deixá-la perder validade."
O orçamento segue um sistema misto: Executivo propõe, Legislativo aprova e fiscaliza.;✅ Certo. O orçamento segue o sistema misto: Executivo propõe, Legislativo aprova e fiscaliza.
Lei complementar pode tratar de matéria ordinária, mas pode ser revogada por lei ordinária.;"❌ Errado. A lei complementar não pode ser revogada por lei ordinária; elas têm hierarquia superior."
Créditos extraordinários podem ser abertos por medida provisória.;✅ Certo. Créditos extraordinários podem ser abertos por MP.
O Poder Legislativo tem funções típicas de legislar e fiscalizar, e funções atípicas de julgar e administrar.;✅ Certo. O Poder Legislativo tem funções típicas de legislar e fiscalizar e funções atípicas de julgar e administrar.
O Tribunal de Contas da União (TCU) aprecia a legalidade dos atos de admissão de pessoal na administração direta.;✅ Certo. O TCU aprecia a legalidade dos atos de admissão de pessoal na administração direta e indireta (Art. 70, III).
O TCU é um órgão do Poder Judiciário.;❌ Errado. O TCU não é órgão do Poder Judiciário, mas um órgão sui generis vinculado ao Legislativo.
O TCU tem competência para conceder medidas cautelares, conforme a teoria dos poderes implícitos.;✅ Certo. O STF reconhece ao TCU o poder de conceder medidas cautelares, conforme a teoria dos poderes implícitos.
A Súmula Vinculante nº 3 assegura contraditório e ampla defesa, exceto na concessão inicial de aposentadoria.;✅ Certo. A Súmula Vinculante nº 3 assegura contraditório e ampla defesa, exceto na concessão inicial de aposentadoria.
O controle do TCU é preventivo e não repressivo.;❌ Errado. O controle do TCU é repressivo, não preventivo, conforme a decisão do STF sobre contratos administrativos.
O TCU pode aplicar sanções e multas proporcionais ao dano ao erário.;✅ Certo. O TCU pode aplicar sanções e multas proporcionais ao dano ao erário (Art. 71, VIII).
O controle externo no Brasil é exercido pelo Congresso Nacional com auxílio do TCU.;✅ Certo. O controle externo é exercido pelo Congresso Nacional com auxílio do TCU (Art. 70 da CF).
A sustação de atos pelo TCU é feita pelo Congresso, enquanto a sustação de contratos é feita pelo Executivo.;✅ Certo. Atos são sustentados pelo TCU (comunica ao Congresso) e contratos são sustentados pelo Congresso (solicita medidas ao Executivo).
