População do Brasil em 1822 (Independência);Entre 4,5 e 4,8 milhões, com 1/3 de escravos.
O que causou a interrupção da Comissão Mista Brasil-Estados Unidos (CMBEU)?;A mudança política nos EUA e a postura do novo governo de Eisenhower afetaram o Banco Mundial e interromperam o financiamento de projetos pela CMBEU, devido à deterioração da situação cambial do Brasil.
Quais foram as dificuldades fiscais enfrentadas pelo governo Vargas durante a fase Campos Sales?;A crise fiscal aumentou devido aos gastos com a seca no Nordeste e apoio a bancos oficiais dos estados, resultando na expansão das moedas em circulação.
O que levou à tentativa de reforma no governo Vargas em 1953?;A difícil situação econômica, a crise na produção de energia elétrica, uma greve de trabalhadores paulistas e a derrota política de Vargas nas eleições para a prefeitura de São Paulo.
Como Vargas tentou fortalecer o governo durante a Reforma Ministerial de 1953?;Vargas convocou antigos colaboradores e novos aliados, como Oswaldo Aranha, José Américo de Almeida, Vicente Rao, João Goulart e Tancredo Neves, com foco em garantir apoio político de diversas tendências.
Quais eram os principais objetivos do Programa Aranha (1953)?;O programa focava em uma política fiscal austera, políticas monetária e creditícia restritivas, ajuste cambial e controle da industrialização.
O que foi introduzido no sistema cambial com a Instrução 70 (Outubro de 1953)?;A Instrução restabeleceu o monopólio cambial do Banco do Brasil, introduziu leilões cambiais para alocar divisas e bonificação de exportadores, com taxas de câmbio diferenciadas para produtos como café.
Como a Instrução 70 afetou as taxas cambiais?;A Instrução introduziu mudanças significativas nas taxas cambiais, favorecendo exportações de café e outras mercadorias, além de gerar receitas para a União a partir dos ágios nos leilões de câmbio.
Quais foram os principais resultados econômicos de 1953 no Brasil?;Crescimento das exportações, especialmente de café, com aumento de 56% e 81%. O déficit público aumentou devido a gastos com obras públicas, seca no Nordeste, abono aos funcionários civis e eleições municipais. O PIB cresceu 4,7%, com a indústria crescendo 9,3% e a agricultura apenas 0,2%.
O que causou o aumento do déficit público em 1953?;O aumento do déficit público foi causado pelos gastos com obras públicas, seca no Nordeste, abono aos funcionários civis e eleições municipais.
Como a política de aumento salarial afetou a economia em 1954?;A proposta de aumento salarial de 100% causou divisões políticas, afetou o crédito e colocou pressão sobre o Programa Aranha de estabilização.
Quais problemas o Brasil enfrentou com a produção de café em 1954?;A produção de café foi afetada por geadas e condições meteorológicas adversas. A queda nas exportações de café foi exacerbada pela reação dos consumidores norte-americanos e mudanças no mercado mundial.
Como o governo tentou lidar com a crise do café em 1954?;O governo implementou um decreto para fixar o preço mínimo do café em junho de 1954, mas a política foi ajustada em agosto devido ao fracasso nas exportações.
Quais desafios o Programa Aranha de Estabilização enfrentou em 1954?;O Programa Aranha foi prejudicado pela inflação causada pelas desvalorizações cambiais e pelo aumento salarial, além das dificuldades no mercado de café.
O que causou a crise política e o golpe de 1954?;A crise foi alimentada pela insatisfação com a política de preços mínimos do café, o aumento salarial e o isolamento político do governo Vargas, o que levou ao seu suicídio e ao fortalecimento da democracia.
Qual foi o impacto do suicídio de Vargas na política brasileira?;O suicídio de Vargas gerou uma reação popular que fortaleceu a democracia no Brasil, levando à vitória da centro-esquerda nas eleições, com Juscelino Kubitschek.
Quais foram os principais elementos da Política de Estabilização de Gudin (1954)?;Austeridade fiscal, contração monetária e creditícia. Principais nomeações: Clemente Mariani para o Banco do Brasil e Gouveia de Bulhões para a SUMOC.
O que estabeleciam as Instruções 105, 106 e 108 da SUMOC em outubro de 1954?;A Instrução 105 estabeleceu taxas de juros para depósitos à vista (3%) e a prazo (7%). A Instrução 106 aumentou as taxas de redesconto, e a Instrução 108 aumentou o compulsório sobre depósitos à vista e a prazo.
Como o governo lidou com a crise no setor cafeeiro durante o governo Gudin?;Foram feitas modificações na Instrução 99, redução do preço mínimo do café e bonificações flutuantes. A insatisfação dos cafeicultores levou a uma reação do governo com a Instrução 114 de fevereiro de 1955.
Quais foram as mudanças no setor bancário entre 1954-1955?;Houve uma crise de liquidez e falências no setor bancário, com contração de crédito e queda na formação bruta de capital fixo.
Quais foram as principais ações da administração Whitaker (1955)?;A administração Whitaker focou em apaziguar a plutocracia paulista e os cafeicultores, criticou o sistema de taxas múltiplas de câmbio e enfrentou uma nova crise bancária, ordenando recursos emergenciais do Banco do Brasil.
Quais foram os objetivos da política cambial de Whitaker?;"Reformulação cambial para beneficiar a cafeicultura, eliminar o ""confisco cambial"" e priorizar a renda em cruzeiros para a lavoura."
Como o Brasil lidou com as taxas cambiais durante o governo Café Filho?;O Brasil adotou práticas cambiais opostas às recomendadas pelo FMI, com 10 taxas distintas: 5 para importação, 4 para exportação e uma para o mercado livre de transações financeiras.
Qual foi a postura de Gudin e Whitaker em relação à reforma cambial?;Gudin postergou a unificação das taxas cambiais, enquanto Whitaker priorizou a reforma cambial, incluindo uma desvalorização cambial e a unificação das taxas, com a colaboração de Roberto Campos.
Quais eram as precondições para o sucesso da reforma cambial?;Consolidação dos compromissos externos de curto prazo, obtenção de um stand by credit, e reformulação do sistema tarifário com substituição das tarifas específicas por tarifas ad valorem.
O que o FMI sugeriu para a reforma cambial em 1955?;Desvalorizar e unificar, mantendo leilões cambiais para importações, ou abandonar taxas fixas e criar um mercado livre com uma taxa única e sobretaxas diferenciadas para exportações e importações.
Qual foi a reação do governo brasileiro ao projeto do FMI sobre a reforma cambial?;O governo brasileiro mostrou resistência e a reforma foi rejeitada pelo Congresso.
Quais foram os efeitos da reforma cambial de 1953?;A reforma teve efeitos positivos imediatos, mas a crise externa, especialmente a queda do preço do café, prejudicou os resultados.
Qual foi o impacto da crise externa nas reformas cambiais do Brasil?;A crise externa dificultou a gestão pública da economia, especialmente com a queda do preço do café e a necessidade de influxo de capital estrangeiro.
O que a Lei nº 1.807 de 1953 incentivou?;A entrada de capital estrangeiro, com setores prioritários definidos pela SUMOC.
Quais foram os efeitos das reformas cambiais de 1957?;Simplificação do sistema de taxas múltiplas e estabelecimento de categorias específicas para importação de produtos, com ênfase em bens de capital.
O que a Instrução 113 de 1955 fez?;Atraiu capital estrangeiro sem pressionar a disponibilidade de divisas, direcionando o capital principalmente para indústrias básicas e leves.
Qual foi o resultado da reforma cambial de 1957 para a indústria brasileira?;A reforma favoreceu a produção interna, principalmente para bens de capital e matérias-primas, alinhando-se ao estágio avançado da industrialização.
O que a reforma cambial de 1957 causou no mercado de câmbio?;Criou distorções, com pressão sobre o mercado de câmbio e risco de sobreinvestimento nos setores prioritários.
Quais eram os objetivos das políticas de desenvolvimento adotadas pelo setor público?;O objetivo era o crescimento econômico e a industrialização, com exceção das políticas de curto prazo.
O que foi a criação do Banco Nacional do Desenvolvimento Econômico (BNDE) em 1952?;O BNDE foi criado com foco no Programa de Reaparelhamento Econômico, mas teve dificuldades na mobilização de recursos e uma atuação tímida.
O que o relatório do Grupo Misto CEPAL-BNDE (1953) buscava?;O relatório visava acelerar o crescimento econômico com base em projeções de setores econômicos, mas não foi implementado.
O que foi o Plano de Metas e quais seus objetivos principais?;O Plano de Metas tinha como objetivo a industrialização do país, com metas de crescimento econômico, equilíbrio econômico, e melhoria do balanço de pagamentos.
Quais áreas receberam a maior parte dos investimentos no Plano de Metas?;Energia e transporte, com 71,3% dos investimentos, sendo maior parte financiada pelo setor público.
Quais fontes de financiamento foram utilizadas no Plano de Metas?;O financiamento veio de fontes públicas, privadas e externas, com uso de fundos de vinculação orçamentária e emissão de moeda para cobrir déficits orçamentários.
Quais eram as metas do Plano de Metas de 1957-1961?;O PIB cresceu a uma taxa anual de 9,3%, mas a inflação foi de 23,8%, muito acima da meta de 13,5%. Algumas metas foram superadas, como siderurgia e indústria automobilística.
Quais foram os principais problemas enfrentados pelo Plano de Metas?;Falta de definição dos mecanismos de financiamento, ausência de um sistema financeiro adequado e dificuldades em conciliar crescimento com estabilidade econômica.
O que o setor público assumiu no contexto das políticas de desenvolvimento?;O setor público assumiu o controle de atividades essenciais como produção de aço, refino de petróleo, transporte ferroviário, energia elétrica e navegação.
Qual foi o impacto da intervenção pública na economia, segundo uma pesquisa de 1963?;72% dos empresários acreditavam que a intervenção pública havia contribuído para o desenvolvimento econômico, embora houvesse resistência a impostos altos e controles sobre o comércio exterior.
Como as finanças públicas mudaram durante o Plano de Metas?;A participação das receitas do governo no PIB aumentou de 19% em 1952 para 23,2% em 1957, com destaque para impostos de consumo, renda e importação.
Quais foram os principais desafios enfrentados nas finanças públicas durante o Plano de Metas?;O aumento das despesas correntes, especialmente com empresas públicas de transporte, e a necessidade de ajuda financeira do governo devido à política de tarifas baixas.
Como os investimentos do governo central cresceram de 1956 a 1961?;A formação de capital do governo central cresceu em mais de 15% ao ano, com investimentos concentrados no setor industrial e de transportes, como petróleo e minério de ferro.
Qual foi a conclusão sobre o investimento público durante o período 1956-1961?;O investimento público foi crucial para sustentar a demanda e manter a atividade da indústria de bens de capital, especialmente até a crise dos anos 1960.
O que era a SUMOC e quais suas funções?;A SUMOC (Superintendência da Moeda e do Crédito) controlava o sistema monetário, política cambial, taxa de juros de redesconto, depósitos compulsórios, fiscalização de capitais estrangeiros, operações no mercado aberto e fiscalização de bancos comerciais.
Quais funções o Banco do Brasil acumulava durante esse período?;O Banco do Brasil acumulava funções de banco central, incluindo crédito seletivo, controle cambial, execução da política da SUMOC e operações de crédito ao Tesouro.
Quais eram as atribuições do Tesouro Nacional?;O Tesouro Nacional era responsável pela emissão e amortização do papel-moeda, mas dependia da Carteira de Redescontos do Banco do Brasil para colocá-lo em circulação.
Como se dava a relação entre as instituições de autoridade monetária?;A SUMOC estabelecia as diretrizes normativas, controlava e fiscalizava, e o Banco do Brasil executava a política monetária. O Banco do Brasil obtinha papel-moeda através de redescontos com a Carteira de Redescontos, que solicitava empréstimos ao Tesouro.
Quais eram as críticas feitas ao Banco do Brasil durante esse período?;O Banco do Brasil acumulava funções incompatíveis com a política monetária, como ser agente financeiro do Tesouro, depositário das reservas dos bancos comerciais e maior banco comercial do país, o que gerava críticas sobre a expansão ilimitada do banco.
Quais eram as implicações das funções combinadas do Banco do Brasil?;O Banco do Brasil criava reservas monetárias sem restrições, facilitando a expansão de suas operações. Não havia limites rígidos para suas operações, além de um controle político que tornava tentativas de limitação ineficazes.
Como o déficit orçamentário e de caixa era coberto?;O déficit orçamentário e de caixa do Tesouro era coberto principalmente por empréstimos do Banco do Brasil, o que implicava em uma expansão permanente da base monetária.
Qual era o único meio autônomo de expansão da base monetária?;O único meio autônomo de expansão da base monetária era o papel-moeda.
Quais fatores explicavam o déficit do transporte ferroviário?;A rede ferroviária tinha influências políticas locais fortes, o que tornava a revisão de tarifas difícil. Ajustes nas tarifas afetavam o custo de vida e cortes operacionais impactavam o emprego.
Quais instrumentos de política monetária eram utilizados nesse período?;As operações de mercado aberto não eram aplicáveis devido à falta de Letras do Tesouro. O redescnto não era aplicável com taxas de juros abaixo da inflação. O depósito compulsório tinha grande impacto, mas era difícil de aumentar sem autorização do Congresso.
Quais alternativas foram consideradas para cobrir o déficit do Tesouro?;As alternativas eram aumentar a receita tributária (mas com dificuldades devido à estrutura tributária anacrônica), emitir títulos da dívida pública (mas com restrições pela taxa de juros limitada), e cortar despesas (afetando mais os investimentos do que os gastos correntes).
Qual foi o impacto da inflação e as medidas de estabilização monetária em 1958-1959?;A inflação aumentou de 7,0% em 1957 para 24,3% em 1958, ameaçando os programas de desenvolvimento. O Programa de Estabilização Monetária (PEM) foi lançado para reduzir a inflação e corrigir distorções econômicas.
Quais foram os objetivos e etapas do Programa de Estabilização Monetária (PEM)?;"O PEM foi dividido em duas fases: 1) Fase de Transição e Reajustamento (até 1959) - reduzir inflação e corrigir distorções econômicas; 2) Fase de Estabilização (a partir de 1960) - limitar a expansão de meios de pagamento e garantir estabilidade nos preços e equilíbrio no balanço de pagamentos."
Quais eram as recomendações do Programa de Estabilização Monetária (PEM) para o controle da expansão monetária?;Definir tetos para o aumento da base monetária (4% para junho/dezembro de 1958 e 10% para 1959) e controle rigoroso do Banco do Brasil com orçamento limite e taxas mensais de expansão dos empréstimos e depósitos bancários.
O que a PEM propunha para a correção do desequilíbrio financeiro do setor público?;Revisão da estrutura tributária e aprimoramento da arrecadação e fiscalização.
Quais foram as medidas do PEM sobre a política de salários e tarifas nas empresas públicas?;Ajustes salariais nas empresas públicas deveriam ser vinculados aos reajustes tarifários, e a contenção dos salários pagos pelo setor privado e definição do salário mínimo com base no volume de bens e serviços necessários à subsistência do trabalhador.
Qual era a visão do PEM sobre a tributação progressiva?;A tributação progressiva era considerada um instrumento eficaz para a distribuição de renda.
O que o PEM propôs para corrigir o desequilíbrio do balanço de pagamentos?;Redução da demanda por bens importados, política cambial realista, eliminação gradual dos subsídios cambiais, subordinação de projetos de grande intensidade de capital à obtenção de fontes externas de longo prazo e destinação dos primeiros resultados cambiais à reconstituição das reservas internacionais.
Quais foram as dificuldades enfrentadas pelo PEM no Congresso?;O PEM gerou polêmica nas comissões de Finanças, Economia e Orçamento do Congresso, sendo visto como uma estratégia conservadora alinhada com a política ortodoxa do FMI, o que causou desgaste junto à classe política e à opinião pública.
Quais mudanças ocorreram no Ministério da Fazenda em 1959?;Lucas Lopes foi substituído por Sebastião Paes de Almeida, e Roberto Campos foi substituído por Lúcio Meira no BNDE. O governo brasileiro rompeu com o FMI e desistiu de implementar um programa de estabilização em sintonia com o Fundo.
Qual era o objetivo principal do PEM?;O PEM visava obter aprovação das políticas econômicas brasileiras pelo FMI sem comprometer o Plano de Metas e facilitar a posição brasileira junto a credores e fontes de financiamento externo.
Quais foram as dificuldades na implementação do PEM?;O controle do Banco do Brasil e sua resistência às políticas de estabilização, o apoio do banco a prefeitos, governadores, indústria tradicional e cafeicultores dificultaram o cumprimento das metas do programa.
Como o PEM foi recebido em relação à política salarial?;"A política salarial restritiva foi vista como ""arrocho salarial"", gerando reações de partidos de esquerda e sindicatos."
O que o governo Kubitschek decidiu em relação ao PEM?;O governo Kubitschek optou por continuar sua política desenvolvimentista sem a implementação das políticas de controle monetário previstas no PEM, preferindo administrar a inflação.
Quais foram as tentativas de estabilização após o governo Kubitschek?;A partir de 1961, as tentativas de estabilização se restringiram a tentativas frustradas de contenção da despesa pública, com um déficit orçamentário de Cr$55 bilhões em 1961.
Quais foram as características do período político e econômico entre 1961-1964?;Durante este período, o Brasil teve três presidentes, cinco chefes de governo e seis ministros da Fazenda. Tentativas de estabilização econômica falharam, com alta inflação e desaceleração econômica.
Quais foram as medidas de estabilização sob o governo Jânio Quadros (1961)?;As prioridades eram a redução do desequilíbrio do balanço de pagamentos, renegociação da dívida externa e combate à inflação. A Instrução 204 da SUMOC visou desvalorizar a taxa de câmbio e unificar o mercado cambial.
Quais foram os impactos da Instrução 204 da SUMOC?;A instrução reduziu a complexidade do sistema cambial, mas sem completa unificação, limitando o impacto positivo sobre a competitividade das exportações e acelerando a inflação, principalmente em alimentos, combustíveis e produtos metalúrgicos.
O que aconteceu com a renegociação da dívida externa em 1961?;O Brasil negociou com credores norte-americanos e europeus, reescalonando a dívida externa e reduzindo o serviço da dívida de 43,6% para 32,2% das receitas com exportações.
Quais foram as principais características da política externa do governo Jânio Quadros?;Distanciamento da posição dos EUA sobre Cuba, apoio à descolonização da África e aproximação com a União Soviética, com foco na política externa independente.
Quais dificuldades o governo de Jânio Quadros enfrentou internamente?;Dificuldades devido às restrições institucionais, como a Lei da Usura, o papel do Banco do Brasil, austeridade fiscal e controle de déficit público, mas insuficiência para conter pressões inflacionárias.
O que levou à renúncia de Jânio Quadros em 1961?;Colapso do programa de estabilização, crise política resultando no descontrole econômico e a adoção do parlamentarismo como solução de compromisso.
Quais foram os três gabinetes durante o período parlamentarista (1961-1963)?;Tancredo Neves (setembro de 1961 a junho de 1962), Brochado da Rocha (julho a setembro de 1962), Hermes Lima (setembro de 1962 a janeiro de 1963).
Quais eram as principais propostas econômicas de Tancredo Neves durante o regime parlamentarista?;Aumentar o crescimento econômico, reduzir desigualdades sociais, implementar reformas estruturais e conter o déficit público.
Quais foram as dificuldades enfrentadas por Tancredo Neves para implementar o plano de estabilização?;A oposição presidencial e a falta de apoio político dificultaram a implementação do plano. O nome de Santiago Dantas, indicado para suceder Tancredo, foi rejeitado pelo Congresso.
Quais foram os impactos econômicos durante o período parlamentarista?;A inflação acelerou para 59% em julho de 1962, a economia desacelerou de 8,6% em 1961 para 6,6% em 1962, e a produção industrial passou de 11,1% para 8,1%.
Qual foi a postura do governo de Jânio Quadros em relação aos Estados Unidos durante seu governo?;O governo de Jânio Quadros distanciou-se dos Estados Unidos e reatou relações diplomáticas com a União Soviética, adotando uma política externa independente.
Quais foram os desafios econômicos enfrentados durante o governo de Jânio Quadros?;O déficit em conta corrente aumentou de US$262,9 milhões em 1961 para US$452,7 milhões em 1962, e a política cambial rígida não evitou o aumento da inflação.
Qual foi o legado econômico do biênio 1961-1962?;A economia cresceu 8,6% em 1961, mas desacelerou para 6,6% em 1962. A inflação aumentou para 50,1% em 1962, e a produção industrial também desacelerou.
O que foi o Plano Trienal de Desenvolvimento Econômico e Social?;Anunciado no final de 1962, coordenado por Celso Furtado, o plano tinha como objetivo responder à deterioração externa e à aceleração inflacionária, com foco na classe média e comunidade empresarial.
Quais medidas foram propostas no Plano Trienal de Desenvolvimento Econômico e Social?;Redução de 60% no déficit potencial do governo, corte de subsídios ao consumo, definição de metas para expansão de agregados monetários e crédito.
Quais foram os impactos da implementação do Plano Trienal?;Inflação acelerada devido à desvalorização do cruzeiro, aumento de preços em serviços públicos, e a inflação subiu para 23% no primeiro trimestre de 1963, com uma variação de 69,9% em 12 meses.
Quais dificuldades o governo enfrentou na implementação do Plano Trienal?;A aceleração da inflação e as pressões trabalhistas inviabilizaram o plano, além de um aumento de 70% no funcionalismo, rompendo o planejamento fiscal.
O que causou a falha e o abandono do Plano Trienal?;Acelerada inflação, aumento das pressões trabalhistas, e o aumento do funcionalismo público em 1963, que comprometeu as negociações fiscais e com o FMI.
O que aconteceu com a política cambial durante o governo de Goulart?;"O ""realismo cambial"" foi abandonado em 1963, adotando um sistema mais complexo de controle cambial, e houve falha nas negociações com o FMI para reescalonamento da dívida externa."
Quais mudanças ocorreram no governo em junho de 1963?;Reforma ministerial com a substituição de ministros responsáveis pela política econômica, como Santiago Dantas, que foi substituído por Carvalho Pinto na Fazenda, e extinção do Ministério do Planejamento.
Quais foram os novos focos do governo de Goulart após a reforma ministerial de 1963?;Novo foco nas negociações internacionais, com a proposta de moratória unilateral da dívida externa em julho de 1963.
Quais foram as principais medidas da política externa do governo Quadros?;Distanciamento da posição dos EUA sobre Cuba, apoio à descolonização da África, aproximação com a União Soviética, e foco na política externa independente.
Quais foram as dificuldades econômicas enfrentadas por Jânio Quadros?;Restrição institucional, como a Lei da Usura, e o papel do Banco do Brasil, austeridade fiscal, controle de déficit público, mas sem conter as pressões inflacionárias.
O que causou a renúncia de Jânio Quadros?;Colapso do programa de estabilização e crise política que resultou em descontrole econômico.
O que aconteceu com o governo após a renúncia de Jânio Quadros?;Adoção do parlamentarismo como solução de compromisso, com três gabinetes até janeiro de 1963.
Qual foi o objetivo do Plano Trienal?;Crescimento econômico de 7% ao ano, redução da inflação de 50% (1962) para 10% (1965), e reformas estruturais bancária, fiscal, administrativa e agrária.
O que levou à falha do Plano Trienal?;Inflação acelerada, aumento das pressões trabalhistas, desorganização fiscal, e resistência do Congresso e sindicatos.
Quais foram os impactos da inflação durante o governo de Goulart?;Inflação subiu para 23% no primeiro trimestre de 1963, com variação de 69,9% em 12 meses.
"O que foi a ""Revolta dos Marinheiros""?";Manifestação que evidenciou a fraqueza do governo de Goulart, contribuindo para a instabilidade política.
O que ocorreu em 31 de março de 1964?;Golpe militar que encerrou a Terceira República, com apoio de empresários, classe média e omissão do Congresso.
Qual foi a causa da recessão de 1963?;O impacto do programa de estabilização e a contração do gasto público, que afetou setores industriais dependentes de crédito.
Quais foram os objetivos do PAEG (1964-1967)?;Aceleração do desenvolvimento econômico, controle da inflação, redução das desigualdades econômicas, geração de emprego e controle do balanço de pagamentos.
Quais instrumentos foram usados no PAEG para atingir seus objetivos?;Política financeira (redução de déficit), política econômica internacional (câmbio e comércio exterior), e política de produtividade social (salários e infraestrutura).
Quais foram as causas principais da inflação segundo o diagnóstico do PAEG?;Déficits públicos, expansão do crédito às empresas, e aumento de salários acima da produtividade.
Quais foram as metas de inflação do PAEG?;Inflação de 25% em 1965 e 10% em 1966, mas essas metas não foram atingidas.
Qual era a estratégia da política salarial no PAEG?;Manter a participação dos assalariados no produto nacional, evitar reajustes salariais desordenados, e corrigir distúrbios salariais.
Como a política salarial evoluiu até 1930 no Brasil?;"Não havia uma política salarial oficial, e ""liberdade de trabalho"" predominava até 1940, quando o salário mínimo foi instituído."
O que estabeleceu a Circular 10 de 1965 sobre reajustes salariais?;Restabelecimento do salário real médio, incidência da taxa de produtividade sobre o salário real médio, acréscimo de metade da inflação programada e princípio da anuidade dos reajustes.
Qual foi a consequência da fórmula de reajuste salarial de 1965?;A fórmula não repondo o pico de salário real anterior, resultou em uma queda significativa do salário mínimo real.
Como a política salarial de 1965 impactou o salário mínimo real?;O salário mínimo real foi reduzido em 11% em março de 1965 e continuou a cair em 1966 e 1967.
Qual foi a queda no salário mínimo real em 1965?;A queda foi de 4,5% em 1965 e 7% em 1966.
Como a indústria foi afetada pela política salarial de 1965?;O salário real médio anual dos trabalhadores da indústria caiu em torno de 7 pontos percentuais em 1965 e continuou a cair até 1967.
Qual foi o impacto da política monetária e fiscal no déficit governamental entre 1963 e 1966?;O déficit do governo foi reduzido de 4,2% do PIB em 1963 para 1,1% em 1966.
Como a política monetária foi ajustada em 1965?;Em 1965, a política monetária foi mais frouxa, aumentando os índices de liquidez real.
O que causou a expansão monetária excessiva em 1965?;A principal causa foi o balanço de pagamentos.
Qual foi o impacto da expansão monetária de 1965?;A expansão monetária foi de 83,5%, superando as previsões do PAEG, que previam 30%.
Qual foi o papel do apoio internacional no período de 1964-1967?;O Brasil recebeu apoio das agências financeiras internacionais, como a AID, e foi o 4º maior receptor mundial de ajuda externa.
Como o Brasil se saiu no comércio exterior entre 1964 e 1965?;As exportações cresceram significativamente, atingindo um recorde em 1965, e o superávit no balanço de pagamentos foi de US$218 milhões.
Como a liquidez monetária foi gerida entre 1964 e 1966?;Até o primeiro trimestre de 1966, a liquidez real estava em níveis elevados, e a partir do segundo trimestre de 1966, a política monetária foi apertada.
Como o governo implementou a política monetária em 1966?;Implementou uma política ortodoxa com controle rigoroso sobre a emissão monetária e redução do déficit fiscal.
Quais foram os efeitos da política monetária restritiva de 1966?;A desaceleração da produção industrial foi notada com defasagem de dois a três trimestres após a implementação das políticas restritivas.
Qual foi o desempenho da produção industrial e da agricultura em 1965?;A produção industrial caiu 4,7%, enquanto a agricultura teve um bom desempenho com crescimento de 12,1%.
O que aconteceu com a indústria em 1966?;A indústria experimentou crescimento devido ao crédito fácil e à capacidade ociosa acumulada.
Como a política fiscal de 1964-1965 e as restrições monetárias de 1966 impactaram a indústria?;As políticas causaram recessão na indústria, com queda a partir do último trimestre de 1966 e início de 1967.
Quais mudanças ocorreram na liderança do Brasil entre 1967 e 1974?;Costa e Silva sucedeu Castelo Branco, e Antonio Delfim Netto tornou-se ministro da Fazenda, seguido pela presidência de Médici em 1969.
Quais foram as principais políticas econômicas entre 1967 e 1974?;Aumento de investimentos, foco no setor privado, expansão do comércio exterior, e criação de empregos e objetivos sociais.
Quais instrumentos foram usados para estimular a economia entre 1967 e 1974?;Políticas monetária, creditícia e fiscal flexíveis, expansão de crédito, isenções fiscais ao setor agrícola e incentivos à exportação.
Como o governo incentivou o setor privado entre 1967 e 1974?;O governo aumentou o financiamento ao setor privado, que passou a receber mais da metade dos empréstimos do BNDE após 1968.
Qual foi o impacto das políticas econômicas do período de 1967-1974 sobre o setor agrícola?;Aumento da oferta de alimentos, redução do êxodo rural e estímulo à exportação de produtos primários.
O que ocorreu com os investimentos estrangeiros entre 1967 e 1974?;Aumento do investimento estrangeiro e maior acesso a empréstimos externos.
Qual foi a política de controle de preços implementada pelo governo entre 1967 e 1973?;A política incluiu controle de preços de insumos e produtos selecionados, com a Comissão Interministerial de Preços (CIP).
O que foi implementado para controlar os reajustes de preços a partir de 1967?;Foi implementado o Decreto nº 61.993, que obrigava a análise de reajustes de preços.
Como o governo lidou com a inflação durante o período de 1967 a 1973?;Inicialmente, o governo aceitava inflação de 20-30%, mas trabalhou para reduzir gradualmente. Em 1972-1973, a inflação aumentou devido à escassez de capacidade ociosa e ao impacto dos preços tabelados não respeitados.
Qual foi a taxa de crescimento do PIB no Brasil entre 1968 e 1973?;O PIB cresceu 11,2% ao ano, com um pico de 14% em 1973.
Como a indústria brasileira se comportou entre 1968 e 1973?;A indústria de transformação cresceu 13,3% ao ano, com um pico de 16,6% em 1973.
O que favoreceu o crescimento da agricultura no Brasil durante este período?;A agricultura se beneficiou de crédito subsidiado, com destaque para o crescimento da soja e a mecanização agrícola.
Qual foi a evolução da inflação entre 1968 e 1974?;Em 1968, a inflação foi reduzida para cerca de 25%. A partir de 1973, houve recrudescimento da inflação devido ao choque do petróleo.
"O que foi a ""inflação corretiva""?";Foi uma fase em que o governo tentou equilibrar as contas das empresas estatais através de ajustes e controles de preços.
Como o governo incentivou o setor bancário entre 1967 e 1973?;O governo implementou incentivos ao setor bancário e fixou tetos temporários de juros.
O que caracterizou a política de concentração bancária entre 1966-1973?;A política promovia fusões e incorporações entre bancos, criando grandes conglomerados financeiros.
O que o governo brasileiro fez em 1967 para incentivar o mercado acionário?;O governo criou mecanismos como os Fundos 157 e o Decreto-lei nº 157, que ofereceu incentivos fiscais para a compra de ações e debêntures.
"Qual foi o impacto do ""boom especulativo"" no mercado acionário em 1971?";"O ""boom especulativo"" culminou em uma queda acentuada dos preços das ações, prejudicando a tentativa de tornar o mercado acionário um instrumento duradouro de capitalização das empresas."
Como o governo de 1967 lidou com o déficit público?;O déficit do Tesouro diminuiu de 4,2% do PIB em 1963 para 1,1% em 1966, com uma redução para 1,2% do PIB em 1968 e continuou a declinar até 1972 (0,1%) e superávit de 0,06% do PIB em 1973.
O que foi criado em 1972 para aumentar a arrecadação?;Foi criado um imposto sobre operações financeiras em 1972.
Como as políticas fiscais evoluíram entre 1967 e 1973?;A carga tributária aumentou de 22,4% do PIB (1965-69) para 24,7% (1970-73), e a carga tributária líquida subiu de 15,3% para 16,6% nesse período.
Como as finanças estaduais e municipais eram controladas?;Os governos estaduais e municipais eram subordinados ao governo federal, com a intervenção do Banco Central na emissão de títulos públicos pelos estados.
O que foi a Política de Desenvolvimento do Nordeste?;A política incluía incentivos fiscais e infraestrutura, como o Programa de Integração Nacional (PIN) e colonização da Amazônia, mas falhou na criação de empregos no Nordeste e na colonização da Amazônia.
Quantas estatais foram criadas entre 1968 e 1974?;Foram criadas 231 novas estatais federais e estaduais entre 1968 e 1974.
Como o governo controlava a participação do setor público na economia?;O governo era responsável por uma grande parte do emprego e a participação do setor público no PIB era inferior a 25% no início dos anos 1970.
Quais foram os impactos da política cambial do Brasil entre 1967 e 1973?;O governo adotou minidesvalorizações cambiais e incentivos fiscais para estimular as exportações, o que resultou em um aumento das exportações e uma maior dependência do petróleo importado após o choque do petróleo de 1973.
Como as exportações brasileiras se comportaram entre 1967 e 1973?;As exportações aumentaram, especialmente de produtos manufaturados e soja, e a participação do Brasil no comércio mundial cresceu, tornando-se mais dependente do Mercado Comum Europeu e do Japão.
Qual foi o impacto do aumento da dívida externa brasileira entre 1967 e 1973?;A dívida externa cresceu de US$ 3.666 milhões para US$ 12.572 milhões, mas o governo foi bem-sucedido em administrá-la sem que ela fosse a principal responsável pelo crescimento econômico.
Como a política salarial evoluiu entre 1967 e 1973?;Houve uma perda contínua do poder aquisitivo do salário mínimo, especialmente de 1964 a 1970, com uma leve recuperação entre 1971 e 1973.
